taxon_name,level_1,level_2,ecological_group
labiateae,Lamiaceae,Lamiaceae,UPHE
lactuca_sativa_type,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
lagerstroemia,Lythraceae,Lythraceae,TRSH
lagerstroemia_spp,Lythraceae,Lythraceae,TRSH
lamiaceae,Lamiaceae,Lamiaceae,UPHE
lamiaceae_undiff,Lamiaceae,Lamiaceae,UPHE
lamiaceae_undifferentiated,Lamiaceae,Lamiaceae,UPHE
lamium_album_type,Lamiaceae,Lamiaceae,UPHE
lannea,Anacardiaceae,Anacardiaceae,TRSH
lannea_spp,Anacardiaceae,Anacardiaceae,TRSH
larix,Larix,Larix,TRSH
larix_gmelinii,Larix,Larix,TRSH
laser_trilobum_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
laserpitium_latifolium_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
lasianthus,Rubiaceae,Rubiaceae,TRSH
lasianthus_spp,Rubiaceae,Rubiaceae,TRSH
lathyrus_type,Fabaceae,Fabaceae,UPHE
lauraceae,Lauraceae,Lauraceae,TRSH
lauraceae_cf_litsea_spp,Lauraceae,Lauraceae,TRSH
laurembergia_brevipes,delete,delete,AQVP
laurenbergia,delete,delete,AQVP
laurenbergia_spp,delete,delete,AQVP
ledum,Ericaceae,Ericaceae,TRSH
leguminosae,Fabaceae,Fabaceae,UPHE
legumionses,Fabaceae,Fabaceae,UPHE
legustrum,Ligustrum,Ligustrum,TRSH
lemna_type,delete,delete,AQVP
lemnaceae,delete,delete,AQVP
lepisorus,delete,delete,VACR
leptonychia,Malvaceae,Malvaceae,TRSH
leptonychia_spp,Malvaceae,Malvaceae,TRSH
lespedeza,delete,delete,UPHE
liguidambar,Liquidambar,Liquidambar,TRSH
ligulifloic,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
liguliflorae,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
liguliflore,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
ligusticum_mutellina,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
ligustrum,Ligustrum,Ligustrum,TRSH
ligustrum_spp,Ligustrum,Ligustrum,TRSH
liliaceae,Liliaceae s. l.,Liliaceae s. l.,UPHE
liliaceae_type,Liliaceae s. l.,Liliaceae s. l.,UPHE
liliaceae_undiff,Liliaceae s. l.,Liliaceae s. l.,UPHE
liliceae,Liliaceae s. l.,Liliaceae s. l.,UPHE
lilium,Liliaceae s. l.,Liliaceae s. l.,UPHE
limoniaceae,Plumbaginaceae,Plumbaginaceae,UPHE
limonium,Plumbaginaceae,Plumbaginaceae,UPHE
limonium_vulgare,Plumbaginaceae,Plumbaginaceae,UPHE
linaceae,Linaceae,Linaceae,UPHE
lindsaea,delete,delete,VACR
linociera_spp,Oleaceae,Oleaceae,TRSH
linum_alpinum_type,Linum,Linum,UPHE
linum_catharticum_type,Linum,Linum,UPHE
liquidambar,Liquidambar,Liquidambar,TRSH
liquidambar_reworked,Liquidambar,Liquidambar,TRSH
lithocarpus,Lithocarpus,Lithocarpus,TRSH
lithocarpus_plus_castanopsis,Lithocarpus,Lithocarpus,TRSH
lithocarpus_type,Lithocarpus,Lithocarpus,TRSH
lithocarpus_u_6832_u_5c5e,Lithocarpus,Lithocarpus,TRSH
lithospermum_officinale,Boraginaceae,Boraginaceae,UPHE
litsea,Lauraceae,Lauraceae,TRSH
lmpatiens,Balsaminaceae,Balsaminaceae,UPHE
lobelioideae,Campanulaceae,Campanulaceae,UPHE
lomatogonium,Gentianaceae,Gentianaceae,UPHE
lonicera,Lonicera,Lonicera,TRSH
lophopetalum,Celastraceae,Celastraceae,TRSH
lophopetalum_sp,Celastraceae,Celastraceae,TRSH
loranthaceae,Loranthaceae,Loranthaceae,TRSH
loranthaceae_undiff,Loranthaceae,Loranthaceae,TRSH
loranthus_europaeus,Loranthaceae,Loranthaceae,TRSH
lotus_type,Fabaceae,Fabaceae,UPHE
ludwigia_palustris,Onagraceae,Onagraceae,UPHE
luvunga,Rutaceae,Rutaceae,TRSH
luvunga_spp,Rutaceae,Rutaceae,TRSH
luzula,Juncaceae,Juncaceae,UPHE
lyc_ad,delete,delete,LABO
lyc_ct,delete,delete,VACR
lycium,Lycium,Lycium,TRSH
lycopodiaceae,delete,delete,VACR
lycopodiaceae_undiff,delete,delete,VACR
lycopodium,delete,delete,VACR
lycopodium_annotinum,delete,delete,VACR
lycopodium_clavatum,delete,delete,VACR
lycopodium_clavatum_type,delete,delete,VACR
lycopodium_diphasiastrum,delete,delete,VACR
lycopodium_inundatum_type,delete,delete,VACR
lycopodium_phlegmaria,delete,delete,VACR
lycopodium_serratum_type,delete,delete,VACR
lycopodium_spores_added,delete,delete,LABO
lycopodium_spores_counted,delete,delete,LABO
lycopodium_spores_per_tablet,delete,delete,LABO
lycopodium_tablets,delete,delete,LABO
lycopodium_undiff,delete,delete,VACR
lygodiaceae,delete,delete,VACR
lygodium,delete,delete,VACR
lyperaceae,Cyperaceae,Cyperaceae,UPHE
lysichiton,Araceae,Araceae,UPHE
lysimachia,Primulaceae,Primulaceae,UPHE
lysimachia_vulgaris_type,Primulaceae,Primulaceae,UPHE
lythraceae,Lythraceae,Lythraceae,UPHE
lythrum,Lythraceae,Lythraceae,UPHE
lythrum_portula,Lythraceae,Lythraceae,UPHE
lythrum_salicaria,Lythraceae,Lythraceae,UPHE
lythrum_salicaria_type,Lythraceae,Lythraceae,UPHE
macaranga,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
macaranga_spp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
macaranga_type,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
macrobiotus_spp,delete,delete,INVE
madhuca,Madhuca,Madhuca,TRSH
madhuca_spp,Madhuca,Madhuca,TRSH
magnolia,Magnolia-type,Magnolia-type,TRSH
magnoliaceae,Magnolia-type,Magnolia-type,TRSH
mahonia,Berberidaceae,Berberidaceae,TRSH
malinae,Prunus-type,Prunus-type,TRSH
mallotus,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
mallotus_spp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
malvaceae,Malvaceae,Malvaceae,UPHE
malvaceae_undiff,Malvaceae,Malvaceae,UPHE
mandib_labia,delete,delete,ANIM
mandibles,delete,delete,UNID
mangifera,Anacardiaceae,Anacardiaceae,TRSH
mangifera_spp,Anacardiaceae,Anacardiaceae,TRSH
marrubium,Lamiaceae,Lamiaceae,UPHE
mastixia,Nyssaceae,Nyssaceae,TRSH
mastixia_spp,Nyssaceae,Nyssaceae,TRSH
matricaria_type,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
maytenus,Celastraceae,Celastraceae,TRSH
maytenus_spp,Celastraceae,Celastraceae,TRSH
meconopsis,Meconopsis,Meconopsis,UPHE
meiogyne_type,Annonaceae,Annonaceae,TRSH
meiogyne_types,Annonaceae,Annonaceae,TRSH
melampyrum,Melampyrum,Melampyrum,UPHE
melanolepis,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
melastomataceae,Melastomataceae,Melastomataceae,TRSH
melia,Meliaceae,Meliaceae,TRSH
meliaceae,Meliaceae,Meliaceae,TRSH
meliaceae_undiff,Meliaceae,Meliaceae,TRSH
meliosma,Meliosma,Meliosma,TRSH
meliosma_spp,Meliosma,Meliosma,TRSH
memecylon,Melastomataceae,Melastomataceae,TRSH
memocylon,Melastomataceae,Melastomataceae,TRSH
memocylon_spp,Melastomataceae,Melastomataceae,TRSH
menispermaceae,Menispermaceae,Menispermaceae,UPHE
menispermaceae_undiff,Menispermaceae,Menispermaceae,UPHE
mentha_elsholtzia_type,Lamiaceae,Lamiaceae,UPHE
mentha_type,Lamiaceae,Lamiaceae,UPHE
menyanthes,delete,delete,AQVP
menyanthes_nephrophyllidium,delete,delete,AQVP
menyanthes_trifoliata,delete,delete,AQVP
menyanthes_type,delete,delete,AQVP
mercurialis_annua,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
mercurialis_annua_type,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
messerschmidia,Boraginaceae,Boraginaceae,TRSH
mesua,Calophyllaceae,Calophyllaceae,TRSH
mesua_spp,Calophyllaceae,Calophyllaceae,TRSH
michelia,Magnolia-type,Magnolia-type,TRSH
michelia_foveolata,Magnolia-type,Magnolia-type,TRSH
michelia_spp,Magnolia-type,Magnolia-type,TRSH
micranthes_stellaris_type,Saxifraga stellaris-type,Saxifraga stellaris-type,UPHE
microlepia,delete,delete,VACR
microthyrium,delete,delete,FUNG
mimosoid_clade,Fabaceae,Fabaceae,TRSH
mimusops,Sapotaceae,Sapotaceae,TRSH
minuartia_rubra_type,Caryophyllaceae,Caryophyllaceae,UPHE
monocotyledones,delete,delete,UPHE
monolete,delete,delete,VACR
monoletes,delete,delete,PTER
monoletes_psilate,delete,delete,PTER
monolites,delete,delete,VACR
montia_type,Montia-type,Montia-type,UPHE
moraceae,Moraceae,Moraceae,TRSH
moraceae_plus_urticaceae,delete,delete,TRSH
moraceae_undiff,Moraceae,Moraceae,TRSH
moraceae_urticaceae,Urtica,Urtica,TRSH
morina,Morina,Morina,UPHE
morus,Moraceae,Moraceae,TRSH
morus_alba_type,Moraceae,Moraceae,TRSH
mougeotia,delete,delete,ALGA
murolepia,delete,delete,VACR
murraya,Rutaceae,Rutaceae,TRSH
murraya_spp,Rutaceae,Rutaceae,TRSH
myrica,Myrica,Myrica,TRSH
myricaceae,Myrica,Myrica,TRSH
myricaria,Myricaria,Myricaria,TRSH
myricaria_type,Myricaria,Myricaria,TRSH
myriophyllum,delete,delete,AQVP
myriophyllum_spicatum,delete,delete,AQVP
myriophyllum_spicatum_m_verticillatum,delete,delete,AQVP
myriophyllum_spicatum_type,delete,delete,AQVP
myriophyllum_verticillatum,delete,delete,AQVP
myriophyllum_verticillatum_type,delete,delete,AQVP
myristica,Myristicaceae type,Myristicaceae type,TRSH
myristica_spp,Myristicaceae type,Myristicaceae type,TRSH
myristicaceae,Myristicaceae type,Myristicaceae type,TRSH
myristicaceae_undiff,Myristicaceae type,Myristicaceae type,TRSH
myrsinaceae,Myrsinaceae,Myrsinaceae,TRSH
myrtaceae,Myrtaceae,Myrtaceae,TRSH
myrtaceae_spp,Myrtaceae,Myrtaceae,TRSH
myrtus,Myrtaceae,Myrtaceae,TRSH
nandina,Nandina,Nandina,TRSH
narcissus_poeticus_type,Amaryllidaceae,Amaryllidaceae,UPHE
nauclea_type,Rubiaceae,Rubiaceae,TRSH
navicula_cf_halophila,delete,delete,DIAT
navicula_pupula,delete,delete,DIAT
neanaculea,Rubiaceae,Rubiaceae,TRSH
neanotis_indica_var_affinis,Rubiaceae,Rubiaceae,UPHE
needle_minus_leaved,delete,delete,UNID
nelumbo,delete,delete,AQVP
neonanclea,Rubiaceae,Rubiaceae,TRSH
neonotis,Rubiaceae,Rubiaceae,UPHE
neonotis_spp,Rubiaceae,Rubiaceae,UPHE
nerium,Nerium,Nerium,TRSH
nigella,Ranunculaceae,Ranunculaceae,UPHE
nitraria,Nitraria,Nitraria,TRSH
nitzschia_frustulum,delete,delete,DIAT
nitzschia_spp,delete,delete,DIAT
non_arboreal_pollen,delete,delete,UNID
notapodytes,Icacinaceae,Icacinaceae,TRSH
notapodytes_spp,Icacinaceae,Icacinaceae,TRSH
nothofagus,Nothofagus,Nothofagus,TRSH
nothopegia,Anacardiaceae,Anacardiaceae,TRSH
nothopegia_spp,Anacardiaceae,Anacardiaceae,TRSH
nuphar,delete,delete,AQVP
nymphaea,delete,delete,AQVP
nymphaea_alba_type,delete,delete,AQVP
nymphaea_candida,delete,delete,AQVP
nymphaeacea,delete,delete,AQVP
nymphoides,delete,delete,AQVP
nymphoides_indica,delete,delete,AQVP
nymphoides_peltata,delete,delete,AQVP
nyphyoides,delete,delete,AQVP
nyssa,Nyssaceae,Nyssaceae,TRSH
nyssaceae,Nyssaceae,Nyssaceae,TRSH
octotropis,Rubiaceae,Rubiaceae,TRSH
oenanthe,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
oenanthe_fistulosa_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
oenotheraceae,Onagraceae,Onagraceae,UPHE
oldelandia,Rubiaceae,Rubiaceae,UPHE
oldenlandia,Rubiaceae,Rubiaceae,UPHE
oldenlandia_spp,Rubiaceae,Rubiaceae,UPHE
olea,Olea,Olea,TRSH
olea_spp,Olea,Olea,TRSH
olea_type,Olea,Olea,TRSH
oleaceae,Oleaceae,Oleaceae,TRSH
oleaceae_cl_fraxinus,Oleaceae (temperate),Oleaceae (temperate),TRSH
oleaceae_sonstige,Oleaceae,Oleaceae,TRSH
oleaceae_undiff,Oleaceae,Oleaceae,TRSH
oleaceae_undifferentiated,Oleaceae,Oleaceae,TRSH
onagraceae,Onagraceae,Onagraceae,UPHE
onobrychis_type,Fabaceae,Fabaceae,UPHE
ononis_type,Fabaceae,Fabaceae,UPHE
ophelia_type,delete,delete,MARI
ophioglossaceae,delete,delete,VACR
ophioglossum,delete,delete,VACR
ophioglossum_vulgatum,delete,delete,VACR
ophiorrhiza,Rubiaceae,Rubiaceae,TRSH
ophiorrhiza_spp,Rubiaceae,Rubiaceae,TRSH
orchidaceae,Orchidaceae,Orchidaceae,UPHE
ormosia,Fabaceae (tree),Fabaceae (tree),TRSH
ormosia_spp,Fabaceae (tree),Fabaceae (tree),TRSH
ornithogalum_type,Liliaceae s. l.,Liliaceae s. l.,UPHE
osbeckia,Melastomataceae,Melastomataceae,UPHE
osbeckia_spp,Melastomataceae,Melastomataceae,UPHE
osmanthus,Oleaceae,Oleaceae,TRSH
osmunda,delete,delete,VACR
osmunda_regalis,delete,delete,VACR
osmundaceae,delete,delete,VACR
ostrya,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_carpinus,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_t,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_type,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_type_p3,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostryopsis,Betula undifferentiated,Betula undifferentiated,UPHE
other_broadleave,delete,delete,UNID
other_ferns,delete,delete,VACR
other_herbs,delete,delete,UPHE
other_trees,delete,delete,TRSH
other_woody,delete,delete,TRSH
others,delete,delete,UNID
oxaleae,Oxalidaceae,Oxalidaceae,UPHE
oxyria_digyna,Rumex acetosa-type,Rumex acetosa-type,UPHE
oxytropteris,Fabaceae,Fabaceae,UPHE
p_aviluare,Polygonum-type,Polygonum-type,UPHE
p_bistorta,Bistorta-type,Bistorta-type,UPHE
palaquium,Sapotaceae,Sapotaceae,TRSH
palaquium_spp,Sapotaceae,Sapotaceae,TRSH
palmae,Palmae,Palmae,PALM
palynomorpha_non_minus_pollen,delete,delete,NPP
pandanaceae,Pandanus,Pandanus,TRSH
pandanus,Pandanus,Pandanus,TRSH
papaver,Papaveraceae,Papaveraceae,UPHE
papaver_argemone_type,Papaveraceae,Papaveraceae,UPHE
papaver_meconopsis,Papaveraceae,Papaveraceae,UPHE
papaver_rhoeas,Papaveraceae,Papaveraceae,UPHE
papaver_rhoeas_minus_group,Papaveraceae,Papaveraceae,UPHE
papaver_rhoeas_type,Papaveraceae,Papaveraceae,UPHE
papaver_type,Papaveraceae,Papaveraceae,UPHE
papaveraceae,Papaveraceae,Papaveraceae,UPHE
papaverceae,Papaveraceae,Papaveraceae,UPHE
papilionaceae,Fabaceae,Fabaceae,UPHE
paragymnopteris_marantae,delete,delete,VACR
parnassia,Parnassia,Parnassia,UPHE
parrotia_persica,Parrotia persica-type,Parrotia persica-type,TRSH
parthenocissus,Parthenocissus,Parthenocissus,TRSH
pasania,Lithocarpus,Lithocarpus,TRSH
patrinia,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
pediastrum,delete,delete,ALGA
pediastrum_cf_boryanum,delete,delete,ALGA
pediastrum_undiff,delete,delete,ALGA
pedicularis,Pedicularis,Pedicularis,UPHE
pedicularis_oederi_type,Pedicularis,Pedicularis,UPHE
pedicularis_palustris_type,Pedicularis,Pedicularis,UPHE
peperomia,Peperomia,Peperomia,UPHE
peperomia_spp,Peperomia,Peperomia,UPHE
persicaria,Persicaria-type,Persicaria-type,UPHE
persicaria_maculosa_type,Persicaria-type,Persicaria-type,UPHE
peucedanum_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
phellodendron,Rutaceae,Rutaceae,TRSH
phillyrea,Phillyrea,Phillyrea,TRSH
phlomis,Lamiaceae,Lamiaceae,UPHE
phoenix_spp,Phoenix,Phoenix,PALM
phragmites_type,delete,delete,AQVP
phyllanthus,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
phyllanthus_spp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
phyteuma,Campanulaceae,Campanulaceae,UPHE
phyteuma_type,Campanulaceae,Campanulaceae,UPHE
phytoliths,delete,delete,UIND
picea,Picea,Picea,TRSH
picea_abies,Pinaceae,Pinaceae,TRSH
picea_minus_abies,Pinaceae,Pinaceae,TRSH
picea_obovata,Picea,Picea,TRSH
picea_omorica_type,Picea,Picea,TRSH
picea_pinus_h,Pinaceae,Pinaceae,TRSH
picea_plus_abies,Pinaceae,Pinaceae,TRSH
picea_pollen_nisp,Picea,Picea,TRSH
picea_stomate_nisp,delete,delete,TRSH
picea_undifferentiated,Picea,Picea,TRSH
pig,Pinguicula,Pinguicula,UPHE
pimpinella_anisum,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
pimpinella_anisum_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
pimpinella_major_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
pin_diploxylon,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pin_haploxylon,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinaceae,Pinaceae,Pinaceae,TRSH
pinaceae_undifferentiated,Pinaceae,Pinaceae,TRSH
pinanga,Arecaceae,Arecaceae,PALM
pinanga_spp,Arecaceae,Arecaceae,PALM
pinguicula,Pinguicula,Pinguicula,UPHE
pinus,Pinus undifferentiated,Pinus undifferentiated,TRSH
pinus_d,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_dipl,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_diploxylon,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_diploxylon_type,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_h,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_hapl,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_haploxylon,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_haploxylon_type,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_minus_stomata,delete,delete,TRSH
pinus_roxburghii_type,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_sibirica,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_sibirica_type,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_spp,Pinus undifferentiated,Pinus undifferentiated,TRSH
pinus_subg_pinus,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_subg_pinus_type,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_subg_strobus,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_subg_strobus_type,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_subgen_diploxylon,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_subgen_diploxylon_type,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_subgen_haploxylon,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_subgen_haploxylon_type,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
pinus_sylvestris,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_sylvestris_type,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
pinus_undif,Pinus undifferentiated,Pinus undifferentiated,TRSH
pinus_undiff,Pinus undifferentiated,Pinus undifferentiated,TRSH
pinus_undifferentiated,Pinus undifferentiated,Pinus undifferentiated,TRSH
pinus_wallichiana_type,Pinus subgen. Haploxylon,Pinus subgen. Haploxylon,TRSH
piper,Piperaceae,Piperaceae,UPHE
piper_spp,Piperaceae,Piperaceae,UPHE
pistacia,Pistacia,Pistacia,TRSH
pittosporum,Pittosporaceae,Pittosporaceae,TRSH
pittosporum_spp,Pittosporaceae,Pittosporaceae,TRSH
plagiogyria,delete,delete,VACR
plant_tissue_fragments,delete,delete,delete
plantaginaceae,Plantago undifferentiated,Plantago undifferentiated,UPHE
plantago,Plantago undifferentiated,Plantago undifferentiated,UPHE
plantago_alpina_type,Plantago alpina-type,Plantago alpina-type,UPHE
plantago_lanceolata,Plantago lanceolata,Plantago lanceolata,UPHE
plantago_lanceolata_type,Plantago lanceolata,Plantago lanceolata,UPHE
plantago_m_m,Plantago major-type,Plantago major-type,UPHE
plantago_major,Plantago major-type,Plantago major-type,UPHE
plantago_major_media,Plantago major-type,Plantago major-type,UPHE
plantago_major_media_type,Plantago major-type,Plantago major-type,UPHE
plantago_maritima,Plantago maritima-type,Plantago maritima-type,UPHE
plantago_media,Plantago major-type,Plantago major-type,UPHE
plantago_pp,Plantago undifferentiated,Plantago undifferentiated,UPHE
plantago_undiff,Plantago undifferentiated,Plantago undifferentiated,UPHE
plantago_undifferentiated,Plantago undifferentiated,Plantago undifferentiated,UPHE
plantago_uniflora,Plantago uniflora,Plantago uniflora,UPHE
platanaceae,Platanaceae,Platanaceae,TRSH
platanus,Platanaceae,Platanaceae,TRSH
platanus_orientalis,Platanaceae,Platanaceae,TRSH
platycarya,Platycarya,Platycarya,TRSH
platycodon,Campanulaceae,Campanulaceae,UPHE
plumbaginaceae,Plumbaginaceae,Plumbaginaceae,UPHE
plumbaginaceae_type1,Plumbaginaceae,Plumbaginaceae,UPHE
plumbaginaceae_type2,Plumbaginaceae,Plumbaginaceae,UPHE
poac_size_fraction_37,Cerealia,Cerealia,UPHE
poaceae,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
poaceae_bigger_than_40um,Cerealia,Cerealia,UPHE
poaceae_cerealia,Cerealia,Cerealia,UPHE
poaceae_cerealia_undiff,Cerealia,Cerealia,UPHE
poaceae_clump_pollen_nisp,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
poaceae_l,Cerealia,Cerealia,UPHE
poaceae_m,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
poaceae_na_pollen_nisp,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
poaceae_oryza,Cerealia,Cerealia,UPHE
poaceae_s,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
poaceae_undiff,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
poaceae_undifferentiated,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
podocarpaceae,Podocarpaceae,Podocarpaceae,TRSH
podocarpaceae_undiff,Podocarpaceae,Podocarpaceae,TRSH
podocarpus,Podocarpaceae,Podocarpaceae,TRSH
podophyllum,Podophyllum,Podophyllum,UPHE
podospora_type,delete,delete,FUNG
poeciloneuron,Calophyllaceae,Calophyllaceae,TRSH
poeciloneuron_spp,Calophyllaceae,Calophyllaceae,TRSH
polemoniaceae,Polemoniaceae,Polemoniaceae,UPHE
polemonium,Polemoniaceae,Polemoniaceae,UPHE
pollen,delete,delete,LABO
pollen_conc_cm,delete,delete,LABO
pollen_indet_broken_corroded_degraded,delete,delete,UDPO
pollen_indet_concealed_crumpled,delete,delete,UDPO
pollen_indet_unknown,delete,delete,UDPO
pollen_indeterminata,delete,delete,UNID
pollen_sum,delete,delete,LABO
polyalthia,Annonaceae,Annonaceae,TRSH
polyalthia_spp,Annonaceae,Annonaceae,TRSH
polygala,Polygala,Polygala,UPHE
polygala_sibirica,Polygala,Polygala,UPHE
polygala_type,Polygala,Polygala,UPHE
polygalaceae,Polygala,Polygala,UPHE
polygnoum,Polygonum,Polygonum,UPHE
polygnum,Polygonum,Polygonum,UPHE
polygonaceae,Polygonaceae undiffrentiated,Polygonaceae undiffrentiated,UPHE
polygonaceae_undiff,Polygonaceae undiffrentiated,Polygonaceae undiffrentiated,UPHE
polygonatum_odoratum_type,Liliaceae s. l.,Liliaceae s. l.,UPHE
polygonum,Polygonum,Polygonum,UPHE
polygonum_aviculare,Polygonum-type,Polygonum-type,UPHE
polygonum_aviculare_type,Polygonum-type,Polygonum-type,UPHE
polygonum_bistorta,Bistorta-type,Bistorta-type,UPHE
polygonum_bistorta_type,Bistorta-type,Bistorta-type,UPHE
polygonum_minus,Polygonum-type,Polygonum-type,UPHE
polygonum_nepalensis_type,Persicaria-type,Persicaria-type,UPHE
polygonum_persicaria,Persicaria-type,Persicaria-type,UPHE
polygonum_persicaria_type,Persicaria-type,Persicaria-type,UPHE
polygonum_raii_type,Polygonum-type,Polygonum-type,UPHE
polygonum_reynoutria_type,Reynoutria,Reynoutria,UPHE
polygonum_sp,Polygonaceae undiffrentiated,Polygonaceae undiffrentiated,UPHE
polygonum_spp,Polygonum,Polygonum,UPHE
polygonum_undifferentiated,Polygonaceae undiffrentiated,Polygonaceae undiffrentiated,UPHE
polypodiaceae,delete,delete,VACR
polypodiales,delete,delete,VACR
polypodiophyta,delete,delete,VACR
polypodiophyta_monolete,delete,delete,VACR
polypodiophyta_trilete,delete,delete,VACR
polypodiophyta_trilete_undiff,delete,delete,VACR
polypodium,delete,delete,VACR
polypodium_vulgare_type,delete,delete,VACR
polystichum,delete,delete,VACR
polystichum_type,delete,delete,VACR
pongamia_spp,Fabaceae (tree),Fabaceae (tree),TRSH
populus,Populus,Populus,TRSH
portulacaceae,Portulacaceae,Portulacaceae,UPHE
potamogeton,delete,delete,AQVP
potamogeton_plus_typha,delete,delete,AQVP
potamogeton_triglochin,delete,delete,AQVP
potamogeton_type,delete,delete,AQVP
potamogetonaceae,delete,delete,AQVP
potentilla,Potentilla-type,Potentilla-type,UPHE
potentilla_chamaerhodos_type,Potentilla-type,Potentilla-type,UPHE
potentilla_type,Potentilla-type,Potentilla-type,UPHE
primula,Primulaceae,Primulaceae,UPHE
primula_clusiana_type,Primulaceae,Primulaceae,UPHE
primula_cortusa,Primulaceae,Primulaceae,UPHE
primula_farinosa_type,Primulaceae,Primulaceae,UPHE
primula_farinosa_type_large,Primulaceae,Primulaceae,UPHE
primula_hirsuta_type,Primulaceae,Primulaceae,UPHE
primula_type,Primulaceae,Primulaceae,UPHE
primula_undifferentiated,Primulaceae,Primulaceae,UPHE
primula_veris_type,Primulaceae,Primulaceae,UPHE
primulaceae,Primulaceae,Primulaceae,UPHE
primulaceae_undiff,Primulaceae,Primulaceae,UPHE
primulaceae_undifferentiated,Primulaceae,Primulaceae,UPHE
proboscidea,Proboscidea,Proboscidea,TRSH
prunella,Lamiaceae,Lamiaceae,UPHE
prunella_nepeta_type,Lamiaceae,Lamiaceae,UPHE
prunella_type,Lamiaceae,Lamiaceae,UPHE
prunus,Prunus-type,Prunus-type,TRSH
prunus_spp,Prunus-type,Prunus-type,TRSH
prunus_type,Prunus-type,Prunus-type,TRSH
pseudolarix,Pseudolarix,Pseudolarix,TRSH
pseudotsuga,Larix,Larix,TRSH
psychotria,Rubiaceae,Rubiaceae,TRSH
